delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
7376,9618,12536,14260,10670,10422,4613,2749,-4115,7202,916,9360,-2426,-906,-1832,-1729,13029,7287,-6335,-4097,882,-5248,-2673,-332,difficult
33060,23671,8626,6767,4011,17849,9604,6207,-30503,-22936,-8140,-4299,-675,-13583,-8759,-3990,189199,-407,9701,-1461,11202,20545,-2022,2621,easy
340262,26510,31863,122732,11199,16760,7834,2157,-315236,57828,-11688,-70523,5204,-9906,-4249,336,-303328,-10654,-26373,238112,6558,-7689,-3923,-353,difficult
10584,17228,9170,12793,6187,23219,3554,5493,-2083,4001,-3142,-7123,3501,-72,4908,5011,36444,-10352,7259,-9995,10156,23250,2550,3655,easy
431297,113198,10447,6270,9078,13354,6597,7895,-346846,-72910,1940,14474,14843,13628,25146,23844,-327928,-91286,-5724,-2621,-3554,-4896,4779,-4217,difficult
1132281,63954,63607,15867,41159,43996,34419,33307,-1124794,-55391,-49694,-513,-31653,4877,-17905,-14142,-973290,54221,-39667,-4434,-35348,-19482,-11159,-12358,easy
153824,96941,9777,17752,13698,11724,5272,6451,-152722,-93143,21085,-10342,3122,-6304,-4146,-5249,-145500,-74769,-2945,-12194,-11197,-4045,-3842,-5108,difficult
152074,40981,8790,6332,13015,38211,4633,3144,407117,18259,7822,2440,-4494,-22354,1886,1697,-79087,-31764,-8248,-4208,-11800,-34018,-2147,-2306,easy
78887,32938,23671,81907,7564,7337,1535,1847,-72314,-10075,7407,2876,-6513,-1507,171,2,-74050,-27646,36275,-8949,-4775,7980,8,788,difficult
335014,141701,56671,27453,16465,16173,6154,6554,-328759,-120919,-38008,-10629,-6164,-9239,-709,-3195,-317426,-116341,-52586,-4950,-12936,-1073,-1561,-3650,easy
274498,18720,37667,128574,9750,8114,2770,1915,-262348,30188,66133,-40603,17234,6956,-1104,421,-269538,-12129,-33749,-88442,-1150,-7410,-2313,-1647,difficult
403822,76503,70897,153068,24953,11499,10130,8617,58688,-64862,42697,11598,-17309,270,-6678,-2613,-372167,-19201,-40057,-46046,2099,-5533,-7857,-6231,easy
29801,32527,41063,130890,12220,8052,2055,2580,-26867,-15900,-29973,-63914,-6852,-3115,-223,-1401,-26523,-19015,-26828,258811,-6258,-1144,1578,-306,difficult
16000,13834,7119,11602,21205,25611,5638,4316,-10553,40379,3517,11264,-4736,-14089,-793,2374,79888,44913,-5768,-7606,-16742,-21717,-4193,-2384,easy
71455,16522,18725,50759,7158,4276,1588,2138,1044518,103654,-16725,298241,6709,18966,3447,2735,40164,20897,-16225,-36577,-5653,-1139,-1109,-1782,difficult
37154,24943,6720,7427,7233,15799,6080,2955,-25765,2426,-4501,-2161,-4982,11073,-1745,808,43734,-20614,-5749,-3554,-5403,-13580,-5355,-2459,easy
44307,13775,8322,4488,4926,8256,3349,2254,-30717,-3818,-4688,6735,4134,-2956,-710,182,-32720,38398,-2541,15918,6198,-1613,-2002,-709,difficult
312329,75997,30911,10708,9993,11137,2747,3221,-165060,-65251,-27334,-7976,-8762,-7395,-2108,-2682,-308718,-54197,-16720,7959,-8719,-7034,-1715,-1491,easy
314073,85209,27420,123185,12919,10146,3308,1858,-301745,-66189,-14026,-69572,-9030,-8748,-1798,-1311,-303495,-49921,32725,-2465,15557,10472,-169,-385,difficult
28516,23314,4207,9815,14533,6074,4738,3190,-23366,-18662,5897,-7113,-12064,1797,1216,1541,-22622,-16851,5707,23982,-10058,2247,-2491,598,easy
386436,31961,19571,122035,7204,8730,5463,2553,-354573,-1635,6357,10472,4199,1103,-3621,-1755,-278139,-18681,-13360,-67534,-3761,-5021,-5062,-2162,difficult
11865,21348,9911,14546,14184,27556,7000,7086,71976,7691,-8017,-9993,-12533,-18740,-5019,-4884,-6865,-15127,-2472,-4425,-3429,6955,-704,387,easy
30294,78968,3767,27769,23280,14102,3605,1800,-22084,-68251,24793,14127,-20867,-2577,-2416,3687,111517,74711,785,-4126,-13208,-8447,533,-460,difficult
45301,49229,17373,4893,13817,9043,5333,3355,611754,66174,-4013,34666,80107,1109,-3374,5938,-38206,-33067,-3930,5664,-10397,-98,-217,-2660,easy
22541,14508,8817,11035,3630,6550,2771,1487,-7298,19519,-6855,26138,3803,3941,-622,-185,-16798,-885,3841,5810,5807,8064,1478,-440,difficult
13200,9701,699,3793,3362,10878,2328,1179,-9474,-1845,1442,-1945,2407,10208,1988,176,-11346,211,1291,8984,-71,6062,2095,-35,easy
17867,18927,9036,10974,7665,9441,2175,1775,-8252,19242,5335,-5115,-1916,-2693,-1012,706,-5922,-10590,-6791,6309,-3370,-1704,3545,-620,difficult
142230,10537,10346,8810,4985,9221,4299,4063,351749,11428,-5811,-2859,-1227,2825,5388,9295,-134087,-242,-7958,-4401,3947,16857,3528,5221,easy
43218,20675,19107,7920,23582,14425,6486,1977,-28990,-4547,-16820,-4851,-14580,-7363,-4782,1181,-28247,24086,-7347,-2136,-15961,2217,-3802,-453,difficult
105681,53812,3246,12221,14109,10107,1901,1023,69981,-1303,12707,-4964,-10838,-7699,-1332,-490,-78785,-45860,2625,-11540,-9520,-6825,-894,-749,easy
74206,20534,39179,73855,20328,6937,4023,2673,554264,26208,20271,-13169,-2039,8336,332,-1795,-66641,2259,-18224,277723,1446,2309,673,-421,difficult
188638,40706,43034,10295,13579,29338,9755,10952,-132532,-4721,-38236,-6675,-9181,-22967,-3858,-10189,335139,197655,-29778,31668,15564,-16816,5327,-6570,easy
18045,41106,9195,5134,4140,4697,1064,691,44378,-26536,-7530,-2721,-3091,-3045,178,-260,-14529,-18068,3070,11797,17614,9463,562,2897,difficult
95009,44585,47516,188917,12116,9115,4914,2089,-86111,-27153,-34508,17420,-3216,2332,-2094,-348,16987,-37584,-40232,-172977,-10972,-5821,-4632,-1733,easy
114916,53043,118718,45029,18572,8404,1949,1538,-108425,-43726,-81036,128811,5277,-3342,336,209,-90817,-44229,-96589,287044,-10833,8490,164,124,difficult
53033,22877,3455,9099,10617,8189,2402,2313,-37575,-16362,14487,-205,-3611,954,2348,1149,46227,44567,839,-1518,-610,4822,-304,1191,easy
27960,22045,6312,3588,3444,6602,1327,1036,32479,8061,15977,1481,1124,9255,347,-265,-20490,-5776,36089,5240,15028,3086,2131,-439,difficult
219549,32848,23214,11361,4070,16002,6056,6440,-211445,776,-21668,-7934,5078,-2673,-3305,-4552,-212350,-26126,-13245,-9329,1549,-2218,2433,-2972,easy
184955,35948,14549,54688,5187,7783,3795,2616,-182820,-12888,-12117,-32684,2750,-3786,-3327,-2168,-160075,-1296,9405,48371,12530,760,213,-8,difficult
704229,60968,40190,210873,16010,12460,3595,1571,-685087,-44459,-25586,88258,-3399,1096,-1095,1216,-680570,-9378,-24611,168890,-9462,-3663,2374,15,easy
43748,6548,4995,4187,3357,5278,2762,3762,31893,11405,13327,3124,772,9744,2694,-11,-22406,16261,655,5744,-641,5877,6614,187,difficult
13180,16830,3662,6009,7884,8642,4388,4462,-1499,18821,-1079,-4467,-6165,226,-642,-1335,62972,-450,480,-4406,-4486,-7174,-4156,-4148,easy
131743,48244,46304,82123,16348,9703,3774,2811,-119314,-28809,4923,36892,2558,647,-59,-1428,21065,-29337,-39559,-34500,-13046,-1341,-2255,-2105,difficult
68722,28054,13341,62564,5650,4021,991,960,-53671,8036,44428,186497,-1840,10864,1823,511,-55566,-10039,-9698,80275,15273,6627,1826,1331,easy
52669,60048,6872,8003,6786,10615,5132,2822,1002785,47334,26012,15608,5311,4587,13928,20372,-8119,-47266,-4465,-5022,-1736,-8338,-2877,-1934,difficult
498263,41362,16174,15831,9154,9363,4017,3917,121468,52683,28879,22608,22829,22422,3443,3155,-60078,7997,14651,-2395,-1721,6622,6288,-360,easy
80614,60688,3593,6544,4952,4246,4368,3423,-68127,-40342,2138,-2761,1673,-2974,-2483,-2916,-7630,-42078,12741,4835,-2361,-2228,-1306,-2562,difficult
23310,33958,16811,149519,29138,13522,2792,2131,-590,-4264,13456,-94772,-23924,7900,585,-842,-6342,-22185,-3357,3773,-25173,-2937,889,-516,easy
40067,66389,5454,8805,17894,7460,1360,1363,-34860,3285,40719,-2971,-5891,-1728,1866,191,54600,-34832,13090,-7423,-7754,-2851,408,1002,difficult
