delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
337830,68321,14975,8344,4407,3348,-274058,-39952,-7060,-1387,692,5949,-185735,-52614,-11929,-3880,-273,6630,-314731,-46478,-11432,-1022,655,52,88323,-128996,-12662,6136,-4869,497,-2493,2858,-965,928,681,-6578,easy
98192,12329,12618,2621,5304,7625,594824,114971,53166,18872,11612,26407,79423,37489,-10494,24811,12207,7543,89083,-340,-7039,16699,5900,12000,-515401,9660,-77482,-37829,-63660,3455,5939,-8112,595,-6307,-18864,4457,difficult
753509,290832,86323,119058,69554,87868,-206476,-268670,-84710,-113834,-65935,-83697,120246,-261487,-65425,-105458,-63858,-74319,-482850,-206165,-80113,-115709,-33987,-76663,326722,-603096,7183,55322,19285,-14688,8376,-10251,2077,29871,9378,-2344,easy
429219,126302,26357,29909,31888,24387,898969,-112239,-6506,1125,-7283,17473,57183,-39380,27701,-1970,-21681,7602,-392084,-97572,-18083,-12708,10759,1861,-841786,-449267,72859,-58192,34207,-45784,-3095,-10738,-14398,32440,-9871,-5741,difficult
255867,43749,5513,19028,8972,12742,155757,40548,20243,55157,40782,17799,-137723,1707,-3591,-9918,-4841,-7208,79882,-6331,16891,5907,11316,25264,-293480,217605,-38841,-8038,-23834,20482,-65075,15825,-45623,16157,-25007,32472,easy
383196,77530,30755,31757,6869,19573,-336150,-72923,-28991,-30464,-4723,-16978,823413,94577,17631,-17746,21433,65988,770847,356093,-5251,19631,45789,46338,1159563,-52566,167500,261516,46622,-22882,12718,37377,26156,24356,82966,-19650,difficult
395303,48724,27221,51502,8579,13366,-386517,3482,54298,-42163,3791,-145,-294753,-7634,-16080,-39988,-6795,-10662,-388586,-26429,-22503,-21484,3082,-6508,91764,-93833,-11116,-18795,-70378,-6423,2175,18504,-10586,9877,-10517,4154,easy
1223754,112930,31771,54481,19140,31704,-1062187,-43857,-21279,-49272,14103,4251,774524,119316,-14986,-19735,33324,-2079,-1189078,-95298,-16918,-31098,-8804,-21750,1836711,-1963602,163173,-214614,6293,-1932,29537,-11363,19221,-42128,-6330,-19671,difficult
889487,177629,36773,40891,18885,20037,-82552,691647,78977,-14856,83122,16029,-225277,28924,-29788,14911,-7667,-6689,-696304,-159752,-35398,-38271,-17065,-11159,-142725,-471027,-662723,-188676,-108765,-5610,29767,-53182,-90789,-9398,-22718,-4470,easy
848680,52141,10182,16530,4175,10483,-213215,-32380,43662,-7903,18093,-3023,-241548,30770,3204,10855,26545,34463,-696697,-38558,-6890,-14529,-520,2570,-28333,-455149,63150,-69328,-40458,-10094,18758,-25384,8452,-27065,37486,-31893,difficult
72143,51997,12486,6398,10506,9347,73977,-5306,-8484,-4137,-5202,-5290,654850,-13895,4075,8472,1602,40105,48020,-7760,-5604,5335,-88,-771,580873,-606830,-8589,6135,12559,-9679,12609,-3137,6804,-1690,45395,-40876,easy
1439009,200916,27031,24220,36083,40299,-1243328,-190613,-21177,-12510,-30564,-26872,-1313949,-190596,-17276,-8445,-28435,-29719,-1373869,-163074,10273,-14007,-8748,14454,-70621,-59920,17,27522,3901,27549,4065,-5562,2129,19687,-2847,44173,difficult
