delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
1245445,150574,8610,16739,6878,9455,3819,3126,-1201100,-116830,-240,-12217,-4082,-6992,-1955,-2592,-1008202,-123288,-4608,-9299,-5138,-6941,-396,-2454,618001,446666,129791,47925,12039,28580,27687,2103,204571,26897,32794,-6224,11319,5211,6895,-1552,-162601,-79312,15736,-688,-140,-1068,100,-586,192898,1626203,-413430,-367172,-6458,569954,-419769,-106209,-4368,134399,-96997,-17058,2918,57224,-54149,5536,-1056,17177,-720,-11459,51,35521,-23369,-6279,1559,28083,-20792,-6795,138,4557,-3655,966,easy
1245487,126036,25153,19755,16952,10541,17780,6805,320129,129989,-14507,-11624,6338,13819,2250,1672,-432279,-17035,-17439,-12533,-15357,-8633,-16240,-5766,-295573,-85843,18130,-6746,-1955,18842,-746,1934,1152075,-91247,-8256,9835,6317,-2497,-11555,-2044,336765,353621,170301,26113,42703,57843,42817,14700,-752408,136706,1447648,-815310,-147024,-68808,-5404,444868,-2932,35569,-26386,178557,-909,5787,16581,16278,-21695,13402,8272,36386,-22452,27475,-21339,60340,-18490,15494,-10809,54372,-7438,7700,-3978,16744,difficult
963101,152619,71220,84089,12376,13889,5690,3794,-552836,-93507,-69919,-43650,-10000,-8883,-3188,-2908,613624,271621,-33232,-65615,7082,-614,8890,-188,1818259,274384,76732,231980,32426,151265,17934,25257,-403373,-84599,-61866,-73750,-10388,-4086,-4329,-3264,-713838,-62142,-60505,-73346,-8550,-12656,-2617,-3157,1166460,1204635,-2221632,-310465,365128,2763,-358983,22457,36687,109964,-138598,1361,-21965,297595,-305730,404,17082,25344,-42814,1838,8269,151879,-155351,-8570,12078,9044,-22263,1712,2720,25445,-28521,107,easy
1604429,444236,185349,78933,65494,69376,64054,13909,-1443553,-421286,-181753,-77052,-61396,-62688,-62006,-13162,-1414937,-381166,-140036,-54041,-34434,-55918,-55300,-10524,-920464,-415923,-179895,-74768,-64188,-64206,-59114,-12456,198687,217968,-26688,62944,219142,-28784,9723,3861,-826433,-283533,-165771,-65513,-48567,-57763,-55141,-12220,28616,494473,1119151,-1025120,40120,-34757,633891,-501501,41717,-39859,153207,-139083,23011,-20727,137712,-128457,26962,-29754,283330,-267709,6770,-8288,35422,-28979,6706,-3814,68837,-64864,2638,-1932,16317,-16081,difficult
215109,34748,7277,8649,4513,3405,3996,2165,779324,30951,79674,-3320,5186,4541,521,5086,-39467,282,-4077,4775,-805,398,-1141,-1093,1081205,1150092,112739,237083,84932,60449,40474,11801,747097,44280,13092,5848,4991,11170,4627,3980,1534252,450957,82982,43905,43665,20937,24302,7886,-818791,1120672,-334108,787155,-30669,1149810,-1105812,406677,-83751,116816,-99647,69890,8095,232308,-231235,38057,-5991,85737,-79941,38674,-4143,60051,-49279,9767,-1662,41615,-35847,19675,-6179,12894,-7821,3906,easy
990702,112660,46773,56846,15780,14544,6850,3384,-359550,123285,58478,15124,13889,6839,1677,-573,314863,742763,344674,392993,55520,155502,15393,11005,220482,34088,5824,24449,-5731,-4341,4516,-294,683998,119636,56661,-47514,-6032,6093,1994,1280,-861254,-51541,-33903,-43058,-8530,-8964,-5171,-2657,674413,-94381,463516,-1545252,619478,-708675,85548,-171177,286196,-338850,50837,-90564,377869,-368544,-71963,4456,41631,-61251,-301,-2498,148663,-159843,10434,-15057,13716,-10877,-2522,-7165,11578,-11299,1574,-3937,difficult
816223,166627,36335,16873,9548,8020,8646,3471,701679,-119621,-33153,-14334,-7405,-5656,-6455,-2200,1152798,499532,291717,111057,42499,15253,16390,14853,-359764,56499,-24200,5963,-809,8480,-3049,-910,-130796,-100473,-8354,1920,24143,3179,-2632,-1464,748029,145082,-27529,15659,1537,731,3131,1718,451119,-1512562,228968,878825,619153,-443033,-156972,245555,324870,-315917,15846,-19175,125391,-105094,-4043,13739,49904,-43308,24952,-22606,20909,-6773,-5301,-2448,22845,-19439,417,5763,17053,-15763,-554,3182,easy
1083433,146777,53969,54101,47779,33143,16486,8318,432489,2052081,459465,29441,159510,65909,102111,51761,-806153,-61363,-45668,-34930,-13917,-23647,-8845,2790,218747,865848,5425,-34908,6000,15256,28599,2426,-265683,-24529,6409,28903,-28275,3998,-1490,2771,-703401,38218,-39301,-12319,-29146,-2955,-9645,-6384,-1238642,1024900,-484430,-437718,-2113444,927211,-890377,62747,-505133,51093,984,-45710,-64371,22,63811,-41222,-173427,19917,-34275,-871,-89556,38903,-11258,-6953,-110956,37444,-30089,-8155,-48971,-364,345,-9155,difficult
1117763,156973,30783,10026,28650,16565,16323,4340,-1054863,-126834,-20423,1256,-24383,-15004,-14056,-3841,-132297,131050,-7060,35030,-16922,3850,6004,7313,-106557,-77178,10135,1748,-22601,-11891,-12261,-2468,-932113,-137169,-26687,-6687,-24274,-14062,-9794,-1717,-1028637,-36769,6835,-8969,-20610,-13983,-12471,-1053,922566,25740,-825556,-96524,257884,-208228,-59991,100400,13363,17195,-36822,33522,33774,-33282,-8435,-2282,7461,-5679,-1673,3664,18854,-15741,-2171,79,20060,-18265,2467,-2677,11154,-9781,751,664,easy
916252,238018,38246,49154,26009,61942,32824,24134,538099,307684,535959,153200,263691,133928,14968,20308,-655420,164142,38038,38615,20836,-21578,-17584,-3438,15324,-1153,-6969,-27496,16865,-36698,-13613,-16808,-838219,-127353,-35858,-44979,-19438,-56592,-29112,-23119,-689226,505,-12846,-31885,-11569,-42708,-23947,-4187,-1193519,670744,-853543,148993,-143542,-165295,-126200,127858,-497921,-45007,-28889,23012,-114585,-66111,-17483,13094,-242855,-3971,-36303,7869,-155506,-15120,-19894,13884,-32552,3971,-15499,5165,-23746,-13370,-6311,18932,difficult
1426716,159421,127976,23782,15405,21343,27421,15957,-361832,-15144,-96390,-14020,-4941,-1166,-1433,-10244,-1143495,-56026,-6833,1485,7247,4103,-2267,-8653,144245,-78610,-115569,-15962,-10941,-13269,-21028,-15180,-950974,-137972,-124428,-20875,-14035,-20289,-26305,-15404,-120322,257805,-105269,30662,1905,-14,-11860,-9014,-781663,1287740,-1095219,830652,-40882,-22584,-59362,395777,89557,-108736,-8859,19159,15505,-17447,-4913,51537,12188,-18188,-3094,15940,5269,-17372,-7020,20275,-834,-18761,-5277,14445,1591,-6527,-224,6390,easy
679246,119766,25568,19435,17793,9420,7068,2598,1197450,116431,21589,-1255,371,3948,12473,-302,333017,258018,37478,20642,10992,12347,-187,1017,19805,53041,4972,4792,26,-4587,5517,1439,1104680,1280006,66509,105857,40582,73233,27238,19613,153915,59546,9584,32847,-2147,6382,6983,-807,-864433,-313212,1084875,-950765,141587,-204977,1226965,-1220460,15889,-32506,61537,-56925,21897,-15850,101065,-73010,10621,-10966,40556,-42729,8399,-16934,77820,-66851,-12660,5704,21721,-20255,1319,422,18174,-20420,difficult
899072,325884,30830,22985,10463,19619,10107,7978,669520,-39464,58286,14094,14111,26695,35576,12545,1506120,172560,36745,-831,50773,52173,71610,6187,-172424,-128868,3567,-2342,15374,-7813,-6911,-5017,-631609,223576,-3811,3623,13011,-4504,-2621,-5475,-70989,-289845,-26817,-12082,-8080,-15870,-7623,-5891,836600,-1678544,-459185,560620,212024,-301428,352444,-513421,-21541,-33178,-7378,-23006,-14925,-1511,5965,-15705,36662,-35399,-2363,-21091,25478,-59986,3309,-11366,36034,-78521,4290,-5002,-6358,-11204,-458,-416,easy
590528,74283,13497,4962,7671,5726,2221,1120,1007041,-40235,29987,-419,-1492,4813,824,65,-512825,106680,-96,-748,-709,-781,636,67,-241808,50804,23267,5467,-883,11092,297,609,-281190,-58267,10693,6140,-4487,-1763,-1038,711,639996,19299,138556,40056,26432,23979,1749,1359,-1519866,271017,-39382,921186,146915,-55876,-109071,77566,-30083,23363,-12574,127863,-329,6215,673,33916,783,-174,-3604,30919,-5594,11873,-12855,25742,-188,-339,-1335,2787,2,542,102,648,difficult
1270477,218519,26368,35938,14806,22407,15391,5172,-498316,-2740,6643,-24912,-8995,-6110,-10094,-1350,768670,-95413,44209,-13703,11326,-11951,2057,-663,-468597,-56680,-14204,-15747,-3625,-2118,4522,-1566,1581743,376980,225107,135872,98947,19608,19255,5091,-993700,-146517,-17362,-27225,-11765,-17492,-12573,-4250,1266986,-1237267,2050340,-2575443,-92673,38733,433660,-523497,37566,-58413,239311,-242469,11209,-2044,151619,-163097,20321,-14951,102572,-110712,-5841,9833,21726,-37100,12151,2465,14733,-31828,687,-903,6657,-9341,easy
1478983,382270,74357,135184,76375,25046,10255,8414,1067176,189316,591399,-12304,40064,-3450,11461,12676,-729299,-139319,85145,-116163,-46799,-14727,8751,-4304,133379,223436,182643,-22348,22455,-4572,16751,10899,379384,-28329,17790,-71472,-67656,-4858,-6381,-6195,-379473,-94102,-52373,-115866,-38524,-18835,-877,-3572,-1796475,862678,246005,-758857,-328635,362755,-251765,-65773,-506254,97498,-164853,-70163,-103859,93815,-49124,-44394,-86863,69254,-90111,29132,-11277,10155,-286,-13977,-2710,8000,-23132,5504,-16980,15203,-17094,2623,difficult
769162,279436,32607,45607,22558,10298,9446,3163,-523881,-200110,-22119,-42824,-18545,-2824,-5259,-240,-728944,-243860,-29986,-43878,-21360,-8337,-7434,-2595,-607438,-212874,-4688,-41652,-13113,2129,1676,-1879,2011006,432566,51210,38543,39903,58956,56509,4271,1511748,-163410,-16517,-29101,-12452,-2427,675,-2119,-205063,121506,2618444,-499258,-43750,30986,645440,-595976,-7867,25298,55898,-67727,-1054,2226,80195,-67644,-2815,8247,53016,-52355,-5513,10466,56827,-61383,-2175,9110,54833,-55834,-2355,716,6150,-6390,easy
517294,190054,13702,22310,9555,5717,3567,2822,1758087,259898,70318,14199,37561,18497,-118,2176,165161,-154610,-9318,-15547,-7324,-4079,-2504,-2324,641939,-97842,11832,898,-4291,4580,722,2605,1427278,-131368,-10767,6051,-6418,3529,359,-1658,211326,-153458,-8393,-10737,-2931,-3353,-2278,-1800,-1592926,476778,785339,-1215952,-414508,56768,-33526,-22090,-79636,21150,-22599,2374,-29746,16445,5153,-16788,-44885,3033,-2127,3487,-22576,8659,-1051,-6882,-2386,3226,-363,-2637,-4500,4929,-4263,-142,difficult
656236,431385,25187,30126,15072,12913,8281,9782,-539065,-403901,-19026,-28651,-8831,-8319,-4909,-7504,49812,-361722,-10790,-11770,22867,-45,-232,-7832,980204,172729,-7934,54792,17817,21411,30976,3319,-297398,-409638,-11938,-29302,-8398,-7719,-3611,-9334,-426629,-387016,-10999,-23787,-1827,-7542,-1496,-6599,588877,930392,-1277602,-129231,42179,534451,-582367,22622,8236,2856,-4004,939,16881,66562,-84094,5515,31698,-5050,-26215,6571,8274,21456,-29130,177,4677,31208,-34587,2115,-328,11151,-12653,2735,easy
1401346,391286,139047,74232,36819,53793,50501,29261,448353,-289167,-123695,-49961,-8037,-29278,-40303,-9436,-617104,-292288,-106490,-39583,-27150,-47682,-47690,-27895,240665,-208311,41796,-59540,-20655,7244,-36057,-25245,-745348,-349705,-45697,-64862,-26656,-47790,-48039,-27745,-302924,-80441,-131684,-36306,-16792,-35685,-45140,-21231,-1065457,857769,-986013,442424,-3121,83977,-141394,269264,17205,148286,-87493,-85987,10378,-19957,-5322,28556,-19113,6495,-6001,9864,-18404,54926,-55034,12105,-7387,11633,-11982,2899,-18459,2650,-2500,6514,difficult
585815,119939,33888,19917,25081,16002,12370,5460,541330,-64418,-17899,-12991,-13606,11743,-1814,1445,296026,-29696,8700,-10364,-9436,313,-3961,-1931,-288566,-50377,-23412,-14774,-21648,-13366,-7645,-3908,-291500,-66783,-24105,-12035,-16668,-7106,-4197,-2871,466896,310687,86284,145473,79784,60066,55296,12408,-245304,-584592,-2934,758396,34722,-20681,-16406,377470,26599,-32112,-693,110389,2627,-4410,2739,157508,4170,-12212,4980,96452,-11430,-13679,6260,67172,-2147,-3684,3448,59493,-3376,-1977,1037,15279,easy
788874,472899,182676,94387,58744,33351,9385,5838,202787,134215,-99061,-87169,52757,133,7181,3769,617729,542974,-89839,-71654,39991,27377,7625,6254,-211497,-268544,-141392,-84844,-46085,-24293,-3433,-4899,1189336,324500,23860,-68845,51254,-1399,14032,-416,442381,-181003,-96081,-69857,-16174,-5341,-469,3819,414942,-829226,1400833,-746955,408759,-811518,593044,-505503,9222,-51553,165252,-119941,15515,-13190,15999,-1012,-12766,-86076,97339,-67428,27244,-51670,22894,-3942,444,-11058,17465,-14501,2485,-11153,4483,4235,difficult
1183119,472244,80152,73765,75411,39186,31038,10348,-279862,-432505,46945,-64331,-40183,14592,-18782,17983,-132332,-351511,-66136,-48582,-69939,-28687,-23489,-8782,787091,-318453,-66862,-20243,-52946,-4450,-20597,-3544,825428,1145067,78737,74490,45664,57512,47195,34985,-947092,-408473,-51773,-66750,-70267,-25595,-18258,-5057,147530,919423,38337,-1772520,80994,33058,1463520,-1553540,-113081,-726,145599,-130510,15749,28339,94733,-141240,-29756,16993,98610,-115931,-43279,24237,61962,-83107,-4707,2892,67792,-65453,-26765,5238,38529,-40042,easy
1269963,262135,26784,22531,15554,7564,4935,2180,-146116,-191425,5835,13578,-2484,13996,-2490,-1460,-480460,-199218,6189,-8898,-9459,-1947,-3505,-787,-1045241,-140185,-15002,-6600,2340,3063,-2604,554,-1044060,-208791,-19497,-20334,-13083,-4628,-4034,-1564,-1056485,-225752,-24933,-20161,-12611,-5421,-4164,-1821,-334344,-564781,1181,-12425,-7793,59033,-68606,-16961,354,-21191,-4495,-5436,-22476,2298,-13734,173,-6975,11799,-15423,472,-15943,5010,-7691,-793,-1015,901,-1430,-130,673,1341,-2118,-257,difficult
889964,272426,217244,54932,53633,64737,17832,20808,-270957,-76957,-113676,-6838,13982,1335,6388,4936,254449,955095,38041,59066,336,4503,-4169,-1453,-141404,-199286,-211726,-37416,-19284,-40523,-9398,-8263,-855293,-264995,-210816,-52238,-52582,-62030,-14150,-20148,64827,100668,-127518,24661,8650,-37531,3121,2664,525406,-395853,-713889,920120,1032052,-1154381,-65709,365663,151717,-249767,910,83298,65904,-96482,-14822,76899,-13646,-19620,-33298,61232,3168,-45026,-21507,24499,-10557,-5229,-4752,17271,-6389,-6810,-11885,22812,easy
1493006,130464,18898,20207,14204,15714,19609,6558,605529,-27970,-4952,6029,-8088,-8462,-14932,-4315,-1360278,-85369,-11484,-14738,-10998,-7606,-14565,-2874,-583225,154505,24077,-12542,-2468,-4555,-10109,-283,-246247,350832,142892,35664,63433,10101,33458,22132,-896021,94591,-98,34929,3368,-2166,-12059,-908,-1965807,777053,336978,-649774,-57399,239874,196327,-256241,-6532,35561,118815,-142990,-20767,2196,48206,-735,-2910,8530,65901,-60065,856,3051,14656,-12267,367,4456,43567,-45517,1441,2591,22415,-23040,difficult
848300,194480,25665,51459,29863,19842,14054,11719,246151,118384,14838,-38977,-5793,3529,-2035,-5445,-164984,-7542,6679,-45790,-21442,-9341,4773,-6087,-787777,-133605,-19804,-48983,-25241,-11882,-11516,-7021,311258,35739,16917,42364,42687,19718,24378,4010,-748587,-172180,-23795,-46490,-28019,-18967,-13413,-11393,-411135,-622793,1099035,-1059845,-125926,-126063,169344,-207919,-8159,-26483,36721,-40712,-6813,-3193,91347,-88854,-15649,-3799,67928,-70706,-12870,-2541,31600,-38685,6808,-16289,35894,-37791,-642,-934,11031,-15403,easy
521423,142177,16122,9377,13546,6706,2156,2276,1130,-30420,97967,20853,20048,106592,20273,7136,483031,-63653,-10553,5051,-11570,-3441,1347,-746,167329,88452,-11831,43157,6124,10211,7457,1217,212009,-10932,77451,6135,10673,8617,3560,1164,-494032,-121935,-9722,-4742,-9649,-4284,-1890,-1863,481901,-315702,44680,-706041,-33233,152105,-99384,-111003,-108520,-1278,89282,-87173,-15802,38106,-37022,-10877,-31618,17694,4549,-20322,-110033,13652,-1594,-12901,-18926,6110,-3897,-5450,-7882,1963,-53,-3027,difficult
347474,147938,16668,14298,22321,23064,13090,10132,8710,-53065,-15582,-10640,-13257,-15468,-9837,-5656,-238423,-91679,-7321,-3509,-16281,-11088,-6607,-7170,74987,262334,71893,-5580,14929,9466,1989,-4987,1931516,1661499,93731,64081,152998,109608,5661,22908,-77130,-91594,-9507,-9745,-11272,-16461,-3398,-6575,-247133,313410,1856529,-2008646,-38614,354013,1399165,-1753093,8261,79214,21838,-103238,7131,-2071,69661,-73826,-3024,31210,138069,-164270,4380,20554,100142,-126069,3230,8596,3672,-9059,-1514,2183,27895,-29483,easy
1867119,216416,72744,52680,42981,15064,9241,5415,-247234,-120829,9576,-28192,-12909,-1199,-703,-2694,-680403,-27673,6347,-6434,-17659,5755,-4270,-2304,-1707111,-168403,-53049,-46397,-33376,-11824,-5118,-4360,-276182,-164373,-56236,-12617,-30954,-3995,3796,-3468,-237769,1374957,432693,216487,35476,33562,31737,5877,-433169,-1026708,1430929,38413,93156,-140730,4030,1539330,-3229,-59396,-3187,488929,21758,-39963,33780,229104,-4750,-15717,2422,66430,6954,-17579,7829,37557,-3567,-848,8914,27941,390,-2056,892,9345,difficult
615460,594666,117706,127041,85680,105431,54503,31605,380695,-391446,-96366,-83912,-72404,-93549,-43176,-27880,1488707,-512133,-112214,-115582,-75810,-102174,-51299,-30115,10553,-541515,-55076,-107223,-68771,-95460,-50172,-27262,462740,-413421,-60617,-111503,-76672,-90521,-42419,-25297,-513277,-547704,-116216,-125064,-84890,-103447,-52062,-30499,1108012,-1478154,452187,-976017,-120687,-29382,128094,-134283,-15848,57138,-5541,-55599,-31670,8359,-4280,-13561,-3406,7039,-7901,-8218,-8625,6714,4939,-12926,-8123,1127,7753,-9643,-2235,2853,1965,-5202,easy
1641625,84066,26652,35071,16847,8068,5782,3580,-462675,38398,52542,-4372,-3481,-2195,-1299,-167,-152693,33836,13233,-13878,-8482,2117,-2432,-2289,-1541046,-33849,-16497,-30839,-14297,-5862,-5301,-2922,-94372,43784,-3669,51271,-9115,1648,-2786,-946,905981,186,-14882,-2613,-8565,3925,-3615,-36,309982,-1388353,1446674,1000353,-4562,-67685,77633,-43598,-39309,-29730,12828,-11213,-9506,-16961,82110,-53884,-5001,-5815,5182,550,4312,-7979,7510,2277,-1133,-2869,2515,-829,-2122,-633,1976,910,difficult
1175079,253454,55978,31217,39918,18332,11378,17934,-302890,-44199,-16201,-12783,-33872,-1794,-8132,-14151,-972747,-192524,-46656,-29119,-36383,-16081,-9384,-16079,-389223,-200170,-43536,-25649,-32655,-6991,-3449,-12455,-211307,-164323,32457,55656,-9196,4829,31163,13151,-1134964,-242760,-48006,-28795,-34838,-16263,-9991,-17261,-669857,583524,177916,-923657,-148325,-7646,35847,-78437,-30455,3120,75993,-80463,-16336,3470,81305,-84451,-2511,3728,23459,-25642,-14287,9090,11820,-21092,-1252,5935,34612,-41154,-1928,3624,25606,-30412,easy
744281,69930,9211,1776,5928,6704,1080,1555,-147717,766016,73740,63085,44420,21591,8961,18670,2884515,136918,120282,135616,20746,11403,28603,14880,244593,-9817,41852,5017,2911,-3471,1154,1401,-221494,-54707,2165,9147,-4681,-4564,-159,611,-285634,-34643,1759,6093,-1148,688,2273,3017,3032232,-2639922,-466087,-64140,-629098,-146735,-44890,20064,46542,-78430,-39687,-406,72531,-130599,4130,-3054,-23674,-17835,-7592,3533,-10188,-14874,-1093,5252,19642,-27449,-1313,2432,-3790,-13479,-790,2406,difficult
